Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-09-12,53.77887725830078,54.581619481986,53.72343366063035,54.19109762983482,128906800
2019-09-13,52.732666015625,53.22443417394161,52.31562698975631,53.03399553571428,159053200
2019-09-16,53.0098876953125,53.065334975405115,52.44579971658606,52.48678008991177,84632400
2019-09-17,53.2027473449707,53.23167748452731,52.821866332806906,53.02436259634548,73274800
2019-09-18,53.70175552368164,53.72104105894379,52.89901305030091,53.28953502392515,101360000
2019-09-19,53.265419006347656,53.94039419856998,53.12318867524324,53.51853286426157,88242400
2019-09-20,52.48678207397461,53.65111982484979,52.42410685563765,53.36666651277552,221652400
2019-09-23,52.725433349609375,52.995423417155,52.46749351995584,52.7808769502649,76662000
2019-09-24,52.4747314453125,53.63425064474858,52.356612615724195,53.28229611150563,124763200
2019-09-25,53.282291412353516,53.39559160754861,52.34455408159378,52.68445466717906,87613600
2019-09-26,53.00748062133789,53.260598164531714,52.75195376608397,53.03399776735513,75334000
2019-09-27,52.749549865722656,53.26542593161466,52.37830978339494,53.16417596127844,101408000
2019-09-30,53.99102783203125,54.138076810696,53.22444348606664,53.25096063560748,103909600
2019-10-01,54.140480041503906,55.015542199716855,54.04646537248146,54.25619323286931,139223200
2019-10-02,52.783287048339844,53.896999694280275,52.534988158272874,53.77164559335747,138449200
2019-10-03,53.23168182373047,53.265430590681376,51.86002894133349,52.65553611636763,114426000
2019-10-04,54.7238655090332,54.83957872560653,53.9717479930061,54.3936094394541,138478800
2019-10-07,54.735904693603516,55.42775610245832,54.44180678441432,54.545466053229646,122306000
2019-10-08,54.09467315673828,54.97696686101353,54.07780061660475,54.43698672331933,111820000
2019-10-09,54.72868347167969,54.911890532546,54.39360512506942,54.72868347167969,74770400
2019-10-10,55.466331481933594,55.55070522641308,54.79376555162797,54.945633142016156,113013600
2019-10-11,56.941650390625,57.286369668771954,56.00149988248491,56.15578048220446,166795600
2019-10-14,56.859676361083984,57.40448251068551,56.570400745177686,56.62584434929446,96427600
2019-10-15,56.72709274291992,57.288767739778834,56.6210241617373,56.985028903214996,87360000
2019-10-16,56.498077392578125,56.707805235639654,56.21603340881136,56.25701378132393,73903200
2019-10-17,56.71745300292969,56.92717719294954,56.29318232014836,56.671650322732425,67585200
2019-10-18,56.98986053466797,57.271904574434195,56.4788030760689,56.55112290947193,97433600
2019-10-21,57.978214263916016,58.09392745858567,57.20922434833199,57.257436340274744,87247200
2019-10-22,57.84562683105469,58.38560697598513,57.763662406194435,58.13490243417298,82293600
2019-10-23,58.62185287475586,58.6363197826314,58.149370210984436,58.36150738642255,75828800
2019-10-24,58.71828079223633,59.012378721892325,58.29159712735194,58.94246820770864,69275200
2019-10-25,59.441471099853516,59.477629173488126,58.54953639292147,58.61703391593217,73477200
2019-10-28,60.03690719604492,60.085119193932805,59.475228408718934,59.64397224049635,96572800
2019-10-29,58.64837646484375,60.20564933333659,58.47481401300021,60.01761997202817,142839600
2019-10-30,58.641143798828125,59.1329157183175,58.14696624531369,59.00273928384229,124522000
2019-10-31,59.96699142456055,60.06582840250185,57.194759487710684,59.60057733000732,139162000
2019-11-01,61.66889953613281,61.69541300420319,60.06341487899115,60.15501655703729,151125200
2019-11-04,62.073890686035156,62.15826443597331,61.56283691842651,62.03290662806101,103272000
2019-11-05,61.98469924926758,62.24022613693802,61.789438275796364,61.96541003698359,79897600
2019-11-06,62.01121139526367,62.071477308175155,61.56042354375438,61.89791118472293,75864400
2019-11-07,62.72690200805664,62.94934965773805,62.40774087629165,62.56006811548702,94940400
2019-11-08,62.898555755615234,62.97108899871338,62.10307342207696,62.54796119685989,69986400
2019-11-11,63.39663314819336,63.46191306297949,62.44882368349417,62.45365677314997,81821200
2019-11-12,63.3386116027832,63.53929923368924,63.087158073626064,63.23947790467222,87388800
2019-11-13,63.94551086425781,64.02046436431246,63.12343521997853,63.13794187297198,102734400
2019-11-14,63.5030403137207,64.04464167764944,63.37247306392889,63.771420760707294,89182800
2019-11-15,64.25740814208984,64.26224123270798,63.59249293326446,63.75448632476118,100206400
2019-11-18,64.58140563964844,64.66119222217237,63.88747709374244,64.26707764289107,86703200
2019-11-19,64.38555145263672,64.79900572910812,64.1679443270604,64.77482551987433,76167200
2019-11-20,63.63602066040039,64.3347823464585,62.96143180915073,64.20422247493808,106234400
2019-11-21,63.35072326660156,63.83429809890106,63.150035579088104,63.756924354829216,121395200
2019-11-22,63.295101165771484,63.63360202803236,63.06782043423232,63.490948356749755,65325200
2019-11-25,64.40489196777344,64.42181885231716,63.4740092418001,63.51994942626795,84020400
2019-11-26,63.9019889831543,64.5959175859416,63.46918750516007,64.54272406697714,105207600
2019-11-27,64.76033020019531,64.79418397479826,64.14860843125285,64.2138883667176,65235600
2019-11-29,64.61767578125,64.79901631197382,64.29126135019413,64.46051546370906,46617600
2019-12-02,63.87055969238281,64.85946926089953,63.69889270652581,64.62251495542668,94487200
2019-12-03,62.73173904418945,62.75107878804116,61.96769003365425,62.456097887636844,114430400
2019-12-04,63.28542709350586,63.66503505468957,63.029133058522476,63.123433679443984,67181600
2019-12-05,64.21388244628906,64.28884331474642,63.52479438806527,63.78108839387271,74424400
2019-12-06,65.45425415039062,65.52437455083492,64.62975836745419,64.67328570010923,106075600
2019-12-09,64.53788757324219,65.47601636379221,64.05189260190541,65.28258942071827,128042400
2019-12-10,64.91507720947266,65.29951825094075,64.28158808770608,64.9440905139208,90420400
2019-12-11,65.46878051757812,65.54857450250509,64.91992570152281,64.99487921538338,78756800
2019-12-12,65.6355972290039,65.90156481108771,64.63460135668024,64.74582148054621,137310400
2019-12-13,66.52778625488281,66.5640528807458,65.50744336760692,65.63559036483228,133587600
2019-12-16,67.6666259765625,67.89149389219368,66.9702843829274,66.97511747512554,128186000
2019-12-17,67.79959869384766,68.12842598196593,67.41031718322796,67.59649818434546,114158400
2019-12-18,67.63758850097656,68.15985004368967,67.48768152995748,67.65209515115492,116028400
2019-12-19,67.70531463623047,67.98578894522153,67.44660768962197,67.57958782686217,98369200
2019-12-20,67.5650634765625,68.34119887066039,67.35228940968788,68.23965230704795,275978000
2019-12-23,68.6676025390625,68.72804937228351,67.78991334009129,67.82860019880438,98572000
2019-12-24,68.73289489746094,68.88280926913254,68.40648784202634,68.83444884230103,48478800
2019-12-26,70.09658813476562,70.11351502418024,68.83687780880562,68.86589111707863,93121200
2019-12-27,70.0699691772461,71.07822564604481,69.66376821117122,70.38913024148955,146266000
2019-12-30,70.48587799072266,70.76877256681611,68.9626199375762,69.98779641124847,144114400
2019-12-31,71.0008773803711,71.00813070812417,70.00229411335332,70.10142784515646,100805600
2020-01-02,72.620849609375,72.68129646149221,71.37322569622376,71.6270995236096,135480400
2020-01-03,71.91481018066406,72.67643886208242,71.6899497146884,71.84711001739942,146322800
2020-01-06,72.48783111572266,72.52651796998927,70.78323356631405,71.0346944296656,118387200
2020-01-07,72.1469497680664,72.75383115765004,71.92692233659784,72.49753708995398,108872000
2020-01-08,73.30750274658203,73.60973691556963,71.84952541053639,71.84952541053639,132079200
2020-01-09,74.86463165283203,75.058058615668,74.0353026659935,74.28675624192712,170108400
2020-01-10,75.03388977050781,75.59967884900662,74.53097516366826,75.09917709890132,140644800
2020-01-13,76.63692474365234,76.66352519200935,75.23214067732687,75.35062150930146,121532000
2020-01-14,75.60209655761719,76.78444070588084,75.47878997818663,76.57408680926149,161954400
2020-01-15,75.27808380126953,76.28392021153914,74.84528231468065,75.40139772921896,121923600
2020-01-16,76.2210464477539,76.33227394816954,75.45941772509225,75.82209877195635,108829200
2020-01-17,77.06489562988281,77.06730848616459,76.16302603037396,76.47009335198214,137816400
2020-01-21,76.54261779785156,77.13499233659138,76.40479724710379,76.69252476374683,110843200
2020-01-22,76.81584930419922,77.36953706088629,76.7215486894379,77.02861598860008,101832400
2020-01-23,77.18577575683594,77.26556233295065,76.32017294133449,76.86903492947071,104472000
2020-01-24,76.96334838867188,78.17711850688946,76.77233427243553,77.43241654524255,146537600
2020-01-27,74.70023345947266,75.38206844080676,73.71615679564923,74.96861397936968,161940000
2020-01-28,76.81342315673828,76.9850901077203,75.48359274307904,75.58272644118536,162234000
2020-01-29,78.42130279541016,79.26997869647961,77.70561435491118,78.44790323902978,216229200
2020-01-30,78.30768585205078,78.3608793764205,77.06973551628201,77.50253703825538,126743200
2020-01-31,74.83561706542969,78.01995284367814,74.54063615595594,77.59682491329659,199588400
2020-02-03,74.63011169433594,75.79794177628243,73.07299999922924,73.57591462493123,173788400
2020-02-04,77.09392547607422,77.28493961664756,75.83179476448423,76.2379958862273,136616400
2020-02-05,77.72254943847656,78.52286500581071,77.11808104147103,78.22304366333603,118826800
2020-02-06,78.63166046142578,78.63408069608217,77.4348175300206,77.99334570709586,105425600
2020-02-07,77.56285858154297,78.37961468469555,77.07086561575886,78.12998293153962,117684000
2020-02-10,77.93124389648438,77.93124389648438,76.06506702253098,76.14504296724274,109348800
2020-02-11,77.46106719970703,78.50079892091712,77.242943577511,78.42809351227764,94323200
2020-02-12,79.30059051513672,79.30543507665523,77.91185812540034,77.91185812540034,113730400
2020-02-13,78.73587799072266,79.06306707389666,78.36749164748854,78.57107415792922,94747600
2020-02-14,78.7552719116211,79.00490364230242,78.24631193166864,78.70437073623225,80113600
2020-02-18,77.31322479248047,77.49499569716498,76.24925554684746,76.43102645153198,152531200
2020-02-19,78.43293762207031,78.6631837418977,77.55559118024817,77.55559118024817,93984000
2020-02-20,77.6282958984375,78.68256868592816,77.12176183559734,78.19300168361448,100566000
2020-02-21,75.87117767333984,77.66465663516524,75.2531595150605,77.22113145649439,129554000
2020-02-24,72.26726531982422,73.7214326099496,70.09813688315359,72.04429714392029,222195200
2020-02-25,69.81939697265625,73.32151855543881,69.34679716700752,72.93859119205945,230673600
2020-02-26,70.92700958251953,72.19456142629366,69.43648955817032,69.44376009892217,198054800
2020-02-27,66.29063415527344,69.31530465753468,66.15491247212168,68.12773623181833,320605600
2020-02-28,66.2518539428711,67.4757824380709,62.134139530313654,62.34984454807426,426510000
2020-03-02,72.41993713378906,73.0573481636442,67.30854119181632,68.4137074821739,341397200
2020-03-03,70.11993408203125,73.67779421161765,69.26681804701707,73.59781828147297,319475600
2020-03-04,73.37242126464844,73.53238053099778,71.04333387511636,71.8455487891952,219178400
2020-03-05,70.992431640625,72.59927985968368,70.62646393562468,71.62256471651843,187572800
2020-03-06,70.04966735839844,70.48349603940056,68.15925268654892,68.34586817457833,226176800
2020-03-09,64.50928497314453,67.3982263851532,63.740996701505956,63.92276760464713,286744800
2020-03-10,69.15534210205078,69.42194089429611,65.28483354397228,67.1679847520732,285290000
2020-03-11,66.75355529785156,68.15682896396041,65.88832388635639,67.22858865883606,255598800
2020-03-12,60.16132736206055,65.43753239872558,60.105585314384975,62.02993408107194,418474000
2020-03-13,67.36912536621094,67.84173254059745,61.30524869933192,64.19904495715387,370732000
2020-03-16,58.702308654785156,62.79093727126344,58.166688768527365,58.63929237514396,322423600
2020-03-17,61.28346252441406,62.43467470181221,57.77891741086091,59.98682842744822,324056000
2020-03-18,59.78324508666992,60.590308438852105,57.46869456467798,58.11095405301318,300233600
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200
2020-03-20,55.558876037597656,61.03381398975225,55.25834685495158,59.90683232843295,401693200
2020-03-23,54.37858200073242,55.379534953760505,51.52841558126917,55.27774369215165,336752800
2020-03-24,59.83413314819336,60.03044512491102,56.785228864020425,57.28449233521307,287531200
2020-03-25,59.50452423095703,62.58978134258821,59.20884326429101,60.772072300693104,303602000
2020-03-26,62.63582992553711,62.69399424747682,59.70810614809417,59.74688482814629,252087200
2020-03-27,60.04256057739258,62.01295447288908,59.87533077006206,61.25678876823437,204216800
2020-03-30,61.75605392456055,61.92813199578418,60.44487900563897,60.76964580920623,167976400
2020-03-31,61.630027770996094,63.61738886653712,61.07502225152622,61.94752404866054,197002000
2020-04-01,58.38724136352539,60.28008186649483,57.95583869541803,59.74203967177421,176218400
2020-04-02,59.36152267456055,59.41484243057951,57.415362674282804,58.24908573406499,165934000
2020-04-03,58.50841522216797,59.548143090432646,57.91705333235699,58.845297125214294,129880000
2020-04-06,63.612552642822266,63.76765998471095,60.44004501427147,60.80843142300017,201820400
2020-04-07,62.87576675415039,65.84954352590515,62.77155320925698,65.6314125205115,202887200
2020-04-08,64.48506164550781,64.80012832217328,63.31203404517182,63.67799451502323,168895200
2020-04-09,64.95037078857422,65.45448618898067,64.15300782522117,65.12245255308986,161834800
2020-04-13,66.22518920898438,66.33425469318199,64.42686608662422,65.02792444640441,131022800
2020-04-14,69.56977081298828,69.86060717517675,67.38852028540254,67.86112752488982,194994800
2020-04-15,68.93479919433594,69.39528402750159,68.01382952800463,68.44280621954762,131154400
2020-04-16,69.48252868652344,69.84849644250897,68.43068203167357,69.64975849579653,157125200
2020-04-17,68.53974914550781,69.54555411214668,67.1001229261611,68.99781539542603,215250000
2020-04-20,67.1170883178711,68.26830406893325,67.09770267537306,67.36430148645341,130015200
2020-04-21,65.0424575805664,67.19462567466853,64.32991524140354,66.95953507438317,180991600
2020-04-22,66.91592407226562,67.35217124293807,65.97071693829112,66.31243969742793,116862400
2020-04-23,66.65660858154297,68.28527633787508,66.61782989731152,66.86019112654976,124814400
2020-04-24,68.58097839355469,68.59067491665964,67.13408111483149,67.18255633407622,126161200
2020-04-27,68.62944030761719,68.96147404586024,67.84903676526578,68.29739917309554,117087600
2020-04-28,67.51698303222656,69.27410181526112,67.42489198474726,69.09233090667134,112004800
2020-04-29,69.7345962524414,70.2047776093199,68.80393005840862,69.00751259495229,137280800
2020-04-30,71.20570373535156,71.38263003955775,69.88483989033415,70.27503779613664,183064000
2020-05-01,70.05934143066406,72.46598594462179,69.27893820925557,69.37588119280264,240616800
2020-05-04,71.05060577392578,71.17905690592906,69.3928561586041,70.08358701405723,133568000
2020-05-05,72.11700439453125,72.95072758723038,71.36568312949365,71.51110134148117,147751200
2020-05-06,72.86104583740234,73.49360499399509,72.43448777558325,72.81984118068168,142333600
2020-05-07,73.61478424072266,73.9613663577404,73.18580760432597,73.48875908671029,115215200
2020-05-08,75.36693572998047,75.4203998179442,73.94771597783995,74.27579072596755,133838400
2020-05-11,76.55287170410156,77.04862158939132,74.66462279176794,74.8736214980084,145946400
2020-05-12,75.67800903320312,77.6901917346119,75.55650039805452,77.23817575538389,162301200
2020-05-13,74.76423645019531,76.78128356159384,73.68523954151851,75.85781379685726,200622400
2020-05-14,75.22355651855469,75.28431082691709,73.27698610540817,74.00118013095506,158929200
2020-05-15,74.77885437011719,74.82502825231288,72.95622454544424,72.99025052866202,166348400
2020-05-18,76.54074096679688,76.91498975496503,75.41314434155754,76.10574525863018,135178400
2020-05-19,76.09842681884766,77.40585342154391,76.0668333890782,76.55772557449362,101729600
2020-05-20,77.57839965820312,77.64886932121465,76.91981756866943,76.95870121876094,111504800
2020-05-21,77.0000228881836,77.98181472796601,76.76186329555514,77.43988355018321,102688800
2020-05-22,77.49578857421875,77.57841356436222,76.63550527544366,76.73756838596826,81803200
2020-05-26,76.97086334228516,78.79591801457437,76.91496669977643,78.61608760624858,125522000
2020-05-27,77.30622863769531,77.45204049887009,76.08628447900834,76.82749168318873,112945200
2020-05-28,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800
2020-05-29,77.26490783691406,78.0449911609041,76.90767216991519,77.58325985255884,153532400
2020-06-01,78.21510314941406,78.33661177403135,77.08749955314255,77.21873094429264,80791200
2020-06-02,78.57720947265625,78.60151268485856,77.50550233633703,77.94779558300193,87642800
2020-06-03,79.00978088378906,79.27224371259338,78.32447033961016,78.89799500589793,104491200
2020-06-04,78.3293228149414,79.13127678381436,77.95507416852828,78.83237030887165,87560400
2020-06-05,80.56021881103516,80.62097312386399,78.55046881252456,78.57962969607472,137250400
2020-06-08,81.03653717041016,81.07056314819836,79.54441498185327,80.25645380649277,95654400
2020-06-09,83.59551239013672,83.98919920003063,80.68417010070951,80.71576353395018,147712400
2020-06-10,85.7462158203125,86.21523738880465,84.10584918729383,84.5457098689179,166651600
2020-06-11,81.62950134277344,85.31364412865861,81.52743824020874,84.88836389660872,201662400
2020-06-12,82.3342514038086,84.52140692132026,81.22123552584637,83.77291696294331,200146000
2020-06-15,83.35249328613281,84.00621035316378,80.82268254803616,80.98550738644816,138808800
2020-06-16,85.5615234375,85.83370902956554,83.77291975886371,85.41085390565064,165428800
2020-06-17,85.44245147705078,86.3683467952298,85.32094282724987,86.30759247032934,114406400
2020-06-18,85.47645568847656,85.89444563398415,84.8664800486173,85.39868839249898,96820400
2020-06-19,84.98799896240234,86.65023617971444,83.87740827164068,86.18364717992426,264476000
2020-06-22,87.21161651611328,87.35499583192716,85.33552267955825,85.38169655946604,135445200
2020-06-23,89.07311248779297,90.49476488581807,88.03785662792788,88.4582791409651,212155600
2020-06-24,87.50078582763672,89.62232897813153,87.12653720580805,88.70129157263592,192623200
2020-06-25,88.66240692138672,88.70129056885204,86.89567429690982,87.65631942729962,137522400
2020-06-26,85.93820190429688,88.77907450051282,85.78995750703652,88.55792788577938,205256800
2020-06-29,87.91879272460938,88.01357302520984,85.3671112421525,85.84585558837018,130646000
2020-06-30,88.65270233154297,88.93946836335702,87.48622233361435,87.50566045318362,140223200
2020-07-01,88.48501586914062,89.2748220077914,88.43641686423359,88.7304656885215,110737200
2020-07-02,88.48501586914062,90.03060958463712,88.37080487027472,89.39390551485566,114041600
2020-07-06,90.85200500488281,91.32102654126581,89.88479363094679,89.91638706165726,118655600
2020-07-07,90.57011413574219,92.01120488127154,90.45832825923631,91.23112145924068,112424400
2020-07-08,92.67949676513672,92.71109019742121,91.46197784699565,91.549467922268,117092000
2020-07-09,93.07803344726562,93.62724735467383,92.02819721331936,93.57378326638127,125642800
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200
2020-07-13,92.81072998046875,97.16317034048585,92.59687358818513,94.54830204332501,191649200
2020-07-14,94.34661102294922,94.53858935423052,91.25543060561826,92.19104129715517,170989200
2020-07-15,94.99545288085938,96.47542722006055,93.79494692925732,96.22511971933456,153198000
2020-07-16,93.82654571533203,94.6843964625213,93.22629270528407,93.8654293721476,110577600
2020-07-17,93.63699340820312,94.43408983970495,93.16310671610415,94.27856262727252,92186800
2020-07-20,95.61029815673828,95.74881980286249,93.37940103870535,93.72448888086217,90318000
2020-07-21,94.29070281982422,96.47785829760365,94.04039532290807,96.4025235355618,103433200
2020-07-22,94.55559539794922,95.2384733817586,93.90431084808745,93.99179351166632,89001600
2020-07-23,90.25175476074219,94.36603535470661,89.44007797032316,94.2882680485315,197004400
2020-07-24,90.02816772460938,90.37325548035092,86.65508713174927,88.44613048133,185438800
2020-07-27,92.16185760498047,92.25420534467249,90.86901149818567,91.09258321042107,121214000
2020-07-28,90.64788055419922,91.90914086643643,90.64301546203014,91.7317355771427,103625600
2020-07-29,92.38545227050781,92.57014778095314,91.09503107606254,91.13148218567702,90329200
2020-07-30,93.50332641601562,93.60782206135195,91.14848849561243,91.55675572597188,158130000
2020-07-31,103.29206848144531,103.4427380109372,98.00886768351042,100.01133514701584,374336800
2020-08-03,105.894775390625,108.51935893981127,104.87896498205056,105.17787147768598,308151200
2020-08-04,106.60194396972656,107.69552155569056,105.36012201007934,106.08431605909598,173071600
2020-08-05,106.98836517333984,107.30914978579867,105.85590367757412,106.32250015172326,121776800
2020-08-06,110.72110748291016,111.2168648469505,106.73076760644739,107.32129786014727,202428800
2020-08-07,108.20378112792969,110.69919956892333,107.40524752399855,110.2415021197791,198045600
2020-08-10,109.7764892578125,110.7965681078349,107.12038961467015,109.65232461053742,212403600
2020-08-11,106.51174926757812,109.53789844079104,106.25125017767719,109.03881778751953,187902400
2020-08-12,110.05158996582031,110.30965211624508,107.41009717699765,107.6048585408266,165598000
2020-08-13,111.99923706054688,113.00470916588479,110.94507089779177,111.4344186850555,210082000
2020-08-14,111.89942169189453,111.98949901322317,110.08567574687753,111.82395110215055,165565200
2020-08-17,111.6072769165039,113.04853640766869,110.97916514281515,113.0241893774422,119561600
2020-08-18,112.53727722167969,112.96332424198891,111.0229840865938,111.35895378278491,105633600
2020-08-19,112.67848205566406,114.09539455025546,112.58353829409737,112.94628453517508,145538000
2020-08-20,115.17876434326172,115.2931886914799,112.7028193742301,112.71986303729176,126907200
2020-08-21,121.11420440673828,121.5986783126057,116.12823475555052,116.14040455462136,338054800
2020-08-24,122.56277465820312,125.41364330957006,120.69303859679879,125.3284249869882,345937600
2020-08-25,121.55728149414062,121.90299144042675,119.83118355360803,121.43312428900023,211495600
2020-08-26,123.2103500366211,123.66804740538558,121.8080444692864,122.87681730695134,163022400
2020-08-27,121.73744201660156,124.1476490247268,120.5907617170358,123.81411631076067,155552400
2020-08-28,121.54026794433594,123.13246125062976,121.31628565950032,122.71371757611423,187630000
2020-08-31,125.66193389892578,127.57063079085206,122.7015227453997,124.24016267088327,225702700
2020-09-01,130.66737365722656,131.27115314665346,127.11293080171876,129.28454878420325,151948100
2020-09-02,127.96017456054688,134.36792358657635,123.67536471875171,133.98813369086878,200119000
2020-09-03,117.71556091308594,125.46718052250692,117.34551135279557,123.58771183000317,257599600
2020-09-04,117.79346466064453,120.4617338734343,107.98708104487906,116.9267639955814,332607200
2020-09-08,109.86656951904297,115.87504793239557,109.7302350684399,110.96698542167366,231366600
2020-09-09,114.248779296875,116.02113476904711,112.24270866069972,114.19035236329198,176940500
2020-09-10,110.51903533935547,117.3455283202875,109.55495382599455,117.20919386101103,182274400
2020-09-11,109.06803894042969,112.21348654678461,107.12039538792202,111.57076060821522,180860300
2020-09-14,112.34007263183594,112.89515070723368,109.84709144123131,111.71682733418477,140150100
2020-09-15,112.5153579711914,115.71923219486175,110.6358818287243,115.23232135411556,184642000
2020-09-16,109.19463348388672,112.96332644603498,109.10699308995494,112.21348694471548,154679000
2020-09-17,107.45149230957031,109.26280142604845,105.8641654729451,106.84772755719133,178011000
2020-09-18,104.0431137084961,107.97735452695603,103.31274738543307,107.50992424081115,287104900
2020-09-21,107.19828796386719,107.30540893869026,100.40100964447095,101.80331518421332,195713800
2020-09-22,108.88301086425781,109.9055267053134,106.30238909052137,109.73023848769446,183055400
2020-09-23,104.31578063964844,109.17514872406446,103.97493710920857,108.69797818298632,150718700
2020-09-24,105.38699340820312,107.36385041762158,102.25128611202055,102.41683403022385,167743300
2020-09-25,109.34070587158203,109.49652091920656,104.85138696986856,105.59149358674422,149981400
2020-09-28,111.9505386352539,112.30111503190352,109.82760709095112,111.99923269077127,137672400
2020-09-29,111.10332489013672,112.29138866733861,110.5969408264079,111.55128945340192,99382200
2020-09-30,112.77828979492188,114.19033573143906,110.64562530338286,110.81117321087004,142675200
2020-10-01,113.7326431274414,114.63829765255329,112.79777513856307,114.56039012939586,116120400
2020-10-02,110.0613021850586,112.34978864389828,109.28224944622815,109.9347080652866,144712000
2020-10-05,113.4502182006836,113.59629292893594,110.57744740695462,110.9280237828925,106243800
2020-10-06,110.19766998291016,113.08018139775959,109.31148864679248,112.67117062665213,161498200
2020-10-07,112.0674057006836,112.52510309938262,111.14227060574487,111.61944859952521,96849000
2020-10-08,111.96029663085938,113.35286214055573,111.59023958163668,113.20678738058209,83477200
2020-10-09,113.90791320800781,113.93712666712412,111.91157596547687,112.26215233421078,100506900
2020-10-12,121.14342498779297,121.90300475026318,116.1574550435818,116.91703480605202,240226800
2020-10-13,117.92980194091797,122.10749776807862,116.5177635009862,121.99063649380032,262330500
2020-10-14,118.01747131347656,119.80929993505694,116.48857131996704,117.83244278615233,150712000
2020-10-15,117.55000305175781,118.02717354979713,115.05702216278772,115.61210017102462,112559200
2020-10-16,115.90425109863281,118.36802614774093,115.69974944089714,118.10509013803102,115393800
2020-10-19,112.94384002685547,117.26760316923634,112.63221739110126,116.81964609469402,120639300
2020-10-20,114.43380737304688,115.86532667753185,112.60301754486916,113.15809570072342,124423700
2020-10-21,113.8105697631836,115.60239851869055,113.40155891275562,113.6158009225818,89946000
2020-10-22,112.71986389160156,114.94991651803686,111.59022713214819,114.37535784081969,101988000
2020-10-23,112.02847290039062,113.4989460580051,111.28836617190187,113.34313098688261,82572600
2020-10-26,112.0381851196289,113.49891761177703,109.92498646777234,111.02540970017918,111850700
2020-10-27,113.54761505126953,114.20981414129767,111.54154461515651,112.46667230975785,92276800
2020-10-28,108.28898620605469,112.40825587998958,108.19160550747638,112.03820625352358,143937800
2020-10-29,112.30111694335938,113.86897045793137,109.26279059723784,109.42834593101287,146129200
2020-10-30,106.01025390625,109.05831381531041,104.90009752124159,108.15265914020654,190272600
2020-11-02,105.92259216308594,107.78259533653008,104.51055354833466,106.25369543303232,122866900
2020-11-03,107.54886627197266,108.57137455492787,105.8836321285859,106.78928656758603,107624400
2020-11-04,111.9408187866211,112.56406417680968,109.40888346027108,111.15202546490423,138235500
2020-11-05,115.91400909423828,116.4885678267502,113.81055784373574,114.8622797541516,126387100
2020-11-06,115.78231048583984,116.27981104293774,113.2850208285467,115.42137214222052,114457900
2020-11-09,113.4703598022461,119.0014527698893,113.20697761247202,117.54795729060733,154515300
2020-11-10,113.12895965576172,114.70926801417983,111.3340322401338,112.7192506326525,138023400
2020-11-11,116.56270599365234,116.6992756479048,113.58743002030904,114.31905635772775,112295000
2020-11-12,116.2895736694336,117.57723580292728,115.66525308607233,116.68953299697138,103162300
2020-11-13,116.33834075927734,116.7382926065819,114.98239392252158,116.51393137193214,81581900
2020-11-16,117.35286712646484,118.02595829386176,115.25553681069077,116.0066699066951,91183000
2020-11-17,116.46517944335938,117.7138207724506,116.04571329913442,116.62126333074048,74271000
2020-11-18,115.13848114013672,116.88463032919714,115.10921727569527,115.70427399429921,76322100
2020-11-19,115.7335433959961,116.14325240275551,113.94837315477305,114.70926343660877,74113000
2020-11-20,114.46538543701172,115.86035340373675,114.4166148091823,115.73354084039397,73604300
2020-11-23,111.06087493896484,114.7385207767759,110.96332625053886,114.30929761671617,127959300
2020-11-24,112.3485336303711,113.01187511139322,109.83173735450882,111.11940679633499,113874200
2020-11-25,113.18746948242188,113.88983194948227,112.34853736259839,112.71923279937354,76499200
2020-11-27,113.73374938964844,114.61170248347958,113.37281849287028,113.71424262866907,46691300
2020-11-30,116.13348388671875,118.00644542136735,113.94835465380783,114.10443850293899,169410200
2020-12-01,119.71358489990234,120.44521126709455,117.06997585287974,118.04547767580269,127728200
2020-12-02,120.06477355957031,120.34766999877131,117.92842205395955,119.0307365025797,89004200
2020-12-03,119.9281997680664,120.74761774931302,119.21608014318339,120.49398518452733,78967600
2020-12-04,119.2551040649414,119.85016080332304,118.54298442241485,119.59652823225333,78260400
2020-12-07,120.71833801269531,121.51824912647388,119.25508543072324,119.31361315240613,86712000
2020-12-08,121.33292388916016,121.91823098434014,120.07452554250538,121.32317422873233,82225500
2020-12-09,118.79660034179688,122.86444079891501,118.03571017773018,121.47923011856346,115089200
2020-12-10,120.22084045410156,120.83541135490303,117.20654344679436,117.54796759030177,81312200
2020-12-11,119.41119384765625,119.75261803186771,117.59675967728786,119.4307006114016,86939800
2020-12-14,118.79660034179688,120.32813777119685,118.56248200881195,119.59651146844232,79184500
2020-12-15,124.7471694946289,124.76668369873353,121.08903768627563,121.29389217444482,157243700
2020-12-16,124.67887115478516,125.22514973070717,123.45949401746823,124.28867642483367,98208600
2020-12-17,125.54708099365234,126.40552735664411,124.90324622140852,125.74217838024781,94359800
2020-12-18,123.55707550048828,125.93730254262911,123.03030357595766,125.80073287061994,192541500
2020-12-21,125.08858489990234,125.16662682589052,120.42568773818081,121.95722518388207,121251600
2020-12-22,128.64918518066406,131.11720360206039,126.47380539818704,128.38579552066017,168904800
